,TIME,ID,TYPE,VALUE,PARAM
2282,1739531330.8584297,#loeric_4#,send,82,human_impact
2283,1739531331.04979,#1739530945#,receive,74,intensity
2284,1739531331.1263814,#1739530945#,receive,72,intensity
2285,1739531331.2185225,#1739530945#,receive,73,intensity
2286,1739531331.265368,#loeric_3#,receive,88,intensity
2287,1739531331.265368,#loeric_3#,send,127,intensity
2288,1739531331.265368,#loeric_3#,send,63,human_impact
2289,1739531331.3331017,#1739530945#,receive,74,intensity
2290,1739531331.3542762,#loeric_1#,receive,68,intensity
2291,1739531331.3542762,#loeric_1#,send,77,intensity
2292,1739531331.3542762,#loeric_1#,send,82,human_impact
2293,1739531331.4991162,#1739530945#,receive,72,intensity
2294,1739531331.701271,#1739530945#,receive,75,intensity
2295,1739531331.7583096,#loeric_4#,receive,73,intensity
2296,1739531331.7583096,#loeric_4#,send,71,intensity
2297,1739531331.7583096,#loeric_4#,send,82,human_impact
2298,1739531331.7910862,#loeric_1#,receive,70,intensity
2299,1739531331.7910862,#loeric_1#,send,73,intensity
2300,1739531331.7910862,#loeric_1#,send,82,human_impact
2301,1739531331.8128784,#1739530945#,receive,83,intensity
2302,1739531331.9928355,#1739530945#,receive,87,intensity
2303,1739531332.1848507,#1739530945#,receive,92,intensity
2304,1739531332.2861023,#1739530945#,receive,100,intensity
2305,1739531332.4049566,#1739530945#,receive,104,intensity
2306,1739531332.6191022,#1739530945#,receive,111,intensity
2307,1739531332.6253557,#loeric_3#,receive,84,intensity
2308,1739531332.6253557,#loeric_3#,send,127,intensity
2309,1739531332.6253557,#loeric_3#,send,63,human_impact
2310,1739531332.6679444,#1739530945#,receive,106,intensity
2311,1739531333.088059,#1739530945#,receive,105,intensity
2312,1739531333.191567,#1739530945#,receive,101,intensity
2313,1739531333.274832,#1739530945#,receive,96,intensity
2314,1739531333.387208,#1739530945#,receive,92,intensity
2315,1739531333.490515,#1739530945#,receive,88,intensity
2316,1739531333.5680978,#1739530945#,receive,80,intensity
2317,1739531333.5793073,#loeric_3#,receive,96,intensity
2318,1739531333.5793073,#loeric_3#,send,120,intensity
2319,1739531333.5793073,#loeric_3#,send,63,human_impact
2320,1739531333.7000995,#1739530945#,receive,73,intensity
2321,1739531333.777338,#1739530945#,receive,68,intensity
2322,1739531333.783542,#loeric_1#,receive,69,intensity
2323,1739531333.783542,#loeric_1#,send,73,intensity
2324,1739531333.783542,#loeric_1#,send,82,human_impact
2325,1739531333.9537628,#1739530945#,receive,70,intensity
2326,1739531334.1222088,#loeric_1#,receive,69,intensity
2327,1739531334.1222088,#loeric_1#,send,73,intensity
2328,1739531334.1222088,#loeric_1#,send,82,human_impact
2329,1739531334.2214098,#loeric_4#,receive,74,intensity
2330,1739531334.2214098,#loeric_4#,send,72,intensity
2331,1739531334.2214098,#loeric_4#,send,82,human_impact
2332,1739531334.2811353,#1739530945#,receive,73,intensity
2333,1739531334.389865,#1739530945#,receive,75,intensity
2334,1739531334.406081,#loeric_4#,receive,77,intensity
2335,1739531334.406081,#loeric_4#,send,74,intensity
2336,1739531334.406081,#loeric_4#,send,82,human_impact
2337,1739531334.6264975,#1739530945#,receive,74,intensity
2338,1739531334.6531563,#loeric_2#,receive,72,intensity
2339,1739531334.6531563,#loeric_2#,send,127,intensity
2340,1739531334.6531563,#loeric_2#,send,63,human_impact
2341,1739531334.6759849,#loeric_1#,receive,63,intensity
2342,1739531334.6759849,#loeric_1#,send,79,intensity
2343,1739531334.6759849,#loeric_1#,send,82,human_impact
2344,1739531334.7964964,#loeric_2#,receive,91,intensity
2345,1739531334.7964964,#loeric_2#,send,127,intensity
2346,1739531334.7964964,#loeric_2#,send,63,human_impact
2347,1739531334.944222,#1739530945#,receive,81,intensity
2348,1739531334.9860797,#loeric_1#,receive,71,intensity
2349,1739531334.9860797,#loeric_1#,send,86,intensity
2350,1739531334.9860797,#loeric_1#,send,82,human_impact
2351,1739531335.0994782,#loeric_2#,receive,91,intensity
2352,1739531335.0994782,#loeric_2#,send,127,intensity
2353,1739531335.0994782,#loeric_2#,send,63,human_impact
2354,1739531335.141966,#1739530945#,receive,83,intensity
2355,1739531335.2297056,#1739530945#,receive,89,intensity
2356,1739531335.281995,#loeric_2#,receive,90,intensity
2357,1739531335.281995,#loeric_2#,send,127,intensity
2358,1739531335.281995,#loeric_2#,send,63,human_impact
2359,1739531335.304423,#loeric_1#,receive,79,intensity
2360,1739531335.304423,#loeric_1#,send,88,intensity
2361,1739531335.304423,#loeric_1#,send,82,human_impact
2362,1739531335.402727,#1739530945#,receive,91,intensity
2363,1739531335.4136374,#loeric_4#,receive,69,intensity
2364,1739531335.4136374,#loeric_4#,send,89,intensity
2365,1739531335.4136374,#loeric_4#,send,82,human_impact
2366,1739531335.5072358,#1739530945#,receive,100,intensity
2367,1739531335.8190026,#1739530945#,receive,106,intensity
2368,1739531335.9566755,#1739530945#,receive,105,intensity
2369,1739531336.055358,#1739530945#,receive,102,intensity
2370,1739531336.2076776,#loeric_2#,receive,89,intensity
2371,1739531336.2076776,#loeric_2#,send,127,intensity
2372,1739531336.2076776,#loeric_2#,send,63,human_impact
2373,1739531336.399803,#loeric_2#,receive,97,intensity
2374,1739531336.399803,#loeric_2#,send,127,intensity
2375,1739531336.399803,#loeric_2#,send,63,human_impact
2376,1739531336.4374244,#1739530945#,receive,94,intensity
2377,1739531336.56034,#1739530945#,receive,95,intensity
2378,1739531336.8351722,#1739530945#,receive,91,intensity
2379,1739531336.8460774,#loeric_1#,receive,74,intensity
2380,1739531336.8460774,#loeric_1#,send,127,intensity
2381,1739531336.8460774,#loeric_1#,send,63,human_impact
2382,1739531336.9266376,#loeric_4#,receive,73,intensity
2383,1739531336.9266376,#loeric_4#,send,89,intensity
2384,1739531336.9266376,#loeric_4#,send,82,human_impact
2385,1739531337.1027486,#1739530945#,receive,93,intensity
2386,1739531337.2576208,#1739530945#,receive,95,intensity
2387,1739531337.4002964,#loeric_2#,receive,73,intensity
2388,1739531337.4002964,#loeric_2#,send,127,intensity
2389,1739531337.4002964,#loeric_2#,send,63,human_impact
2390,1739531337.712829,#1739530945#,receive,115,intensity
2391,1739531337.9218342,#1739530945#,receive,127,intensity
2392,1739531338.0638535,#loeric_4#,receive,62,intensity
2393,1739531338.0638535,#loeric_4#,send,92,intensity
2394,1739531338.0638535,#loeric_4#,send,82,human_impact
2395,1739531338.1072404,#1739530945#,receive,126,intensity
2396,1739531338.1443055,#loeric_1#,receive,91,intensity
2397,1739531338.1443055,#loeric_1#,send,127,intensity
2398,1739531338.1443055,#loeric_1#,send,63,human_impact
2399,1739531338.3179781,#loeric_3#,receive,94,intensity
2400,1739531338.3179781,#loeric_3#,send,127,intensity
2401,1739531338.3179781,#loeric_3#,send,63,human_impact
2402,1739531338.543602,#1739530945#,receive,124,intensity
2403,1739531338.6509597,#loeric_1#,receive,116,intensity
2404,1739531338.6509597,#loeric_1#,send,127,intensity
2405,1739531338.6509597,#loeric_1#,send,63,human_impact
2406,1739531338.658131,#loeric_3#,receive,91,intensity
2407,1739531338.658131,#loeric_3#,send,127,intensity
2408,1739531338.658131,#loeric_3#,send,63,human_impact
2409,1739531338.7255354,#loeric_2#,receive,116,intensity
2410,1739531338.7255354,#loeric_2#,send,127,intensity
2411,1739531338.7255354,#loeric_2#,send,63,human_impact
2412,1739531338.7867641,#loeric_4#,receive,82,human_impact
2413,1739531338.7867641,#loeric_4#,send,111,intensity
2414,1739531338.7867641,#loeric_4#,send,82,human_impact
2415,1739531338.9172087,#1739530945#,receive,101,intensity
2416,1739531339.0195868,#1739530945#,receive,94,intensity
2417,1739531339.1418338,#1739530945#,receive,91,intensity
2418,1739531339.2452483,#1739530945#,receive,82,intensity
2419,1739531339.322343,#loeric_3#,receive,111,intensity
2420,1739531339.322343,#loeric_3#,send,127,intensity
2421,1739531339.322343,#loeric_3#,send,63,human_impact
2422,1739531339.4128876,#1739530945#,receive,68,intensity
2423,1739531339.523568,#1739530945#,receive,52,intensity
2424,1739531339.619768,#1739530945#,receive,19,intensity
2425,1739531339.7170727,#1739530945#,receive,5,intensity
2426,1739531339.8396654,#1739530945#,receive,2,intensity
2427,1739531339.8781765,#loeric_2#,receive,91,intensity
2428,1739531339.8781765,#loeric_2#,send,127,intensity
2429,1739531339.8781765,#loeric_2#,send,63,human_impact
2430,1739531339.9209454,#1739530945#,receive,1,intensity
2431,1739531340.288731,#loeric_1#,receive,102,intensity
2432,1739531340.288731,#loeric_1#,send,127,intensity
2433,1739531340.288731,#loeric_1#,send,63,human_impact
2434,1739531340.5107908,#1739530945#,receive,0,intensity
2435,1739531340.6192396,#1739530945#,receive,3,intensity
2436,1739531340.7826164,#1739530945#,receive,5,intensity
2437,1739531341.0292509,#1739530945#,receive,38,intensity
2438,1739531341.1419249,#1739530945#,receive,44,intensity
2439,1739531341.4175942,#1739530945#,receive,51,intensity
2440,1739531341.474726,#loeric_2#,receive,105,intensity
2441,1739531341.474726,#loeric_2#,send,127,intensity
2442,1739531341.474726,#loeric_2#,send,63,human_impact
2443,1739531341.5441422,#loeric_3#,receive,109,intensity
2444,1739531341.5441422,#loeric_3#,send,127,intensity
2445,1739531341.5441422,#loeric_3#,send,63,human_impact
2446,1739531341.6122823,#1739530945#,receive,65,intensity
2447,1739531341.7152,#1739530945#,receive,80,intensity
2448,1739531341.8278296,#1739530945#,receive,88,intensity
2449,1739531341.9238956,#1739530945#,receive,91,intensity
2450,1739531342.0176654,#1739530945#,receive,89,intensity
2451,1739531342.049436,#loeric_2#,receive,93,intensity
2452,1739531342.049436,#loeric_2#,send,127,intensity
2453,1739531342.049436,#loeric_2#,send,63,human_impact
2454,1739531342.2523634,#1739530945#,receive,100,intensity
2455,1739531342.3157055,#1739530945#,receive,101,intensity
2456,1739531342.756681,#1739530945#,receive,101,intensity
2457,1739531342.9255233,#1739530945#,receive,104,intensity
2458,1739531342.931571,#loeric_3#,receive,88,intensity
2459,1739531342.931571,#loeric_3#,send,127,intensity
2460,1739531342.931571,#loeric_3#,send,63,human_impact
2461,1739531343.022233,#1739530945#,receive,110,intensity
2462,1739531343.0331492,#loeric_1#,receive,85,intensity
2463,1739531343.0331492,#loeric_1#,send,127,intensity
2464,1739531343.0331492,#loeric_1#,send,63,human_impact
2465,1739531343.2531273,#1739530945#,receive,104,intensity
2466,1739531343.2691598,#loeric_3#,receive,86,intensity
2467,1739531343.2691598,#loeric_3#,send,127,intensity
2468,1739531343.2691598,#loeric_3#,send,63,human_impact
2469,1739531343.2961729,#1739530945#,receive,100,intensity
2470,1739531343.378395,#1739530945#,receive,98,intensity
2471,1739531343.384424,#loeric_4#,receive,95,intensity
2472,1739531343.384424,#loeric_4#,send,90,intensity
2473,1739531343.384424,#loeric_4#,send,82,human_impact
2474,1739531343.579198,#1739530945#,receive,101,intensity
2475,1739531343.687971,#loeric_3#,receive,100,intensity
2476,1739531343.687971,#loeric_3#,send,127,intensity
2477,1739531343.687971,#loeric_3#,send,63,human_impact
2478,1739531343.9026496,#loeric_1#,receive,97,intensity
2479,1739531343.9026496,#loeric_1#,send,127,intensity
2480,1739531343.9026496,#loeric_1#,send,63,human_impact
2481,1739531344.1307695,#1739530945#,receive,84,intensity
2482,1739531344.248519,#1739530945#,receive,79,intensity
2483,1739531344.361005,#1739530945#,receive,77,intensity
2484,1739531344.4532125,#1739530945#,receive,75,intensity
2485,1739531344.5712478,#loeric_1#,receive,92,intensity
2486,1739531344.5712478,#loeric_1#,send,127,intensity
2487,1739531344.5712478,#loeric_1#,send,63,human_impact
2488,1739531344.8681264,#1739530945#,receive,2,intensity
2489,1739531345.0320196,#1739530945#,receive,0,intensity
2490,1739531345.3297014,#loeric_2#,receive,105,intensity
2491,1739531345.3297014,#loeric_2#,send,127,intensity
2492,1739531345.3297014,#loeric_2#,send,63,human_impact
2493,1739531345.5783658,#1739530945#,receive,3,intensity
2494,1739531346.0791228,#loeric_1#,receive,92,intensity
2495,1739531346.0791228,#loeric_1#,send,127,intensity
2496,1739531346.0791228,#loeric_1#,send,63,human_impact
2497,1739531346.1978505,#1739530945#,receive,24,intensity
2498,1739531346.3048427,#1739530945#,receive,38,intensity
2499,1739531346.4068236,#1739530945#,receive,47,intensity
2500,1739531346.4861944,#loeric_2#,receive,78,intensity
2501,1739531346.4861944,#loeric_2#,send,127,intensity
2502,1739531346.4861944,#loeric_2#,send,63,human_impact
2503,1739531346.525074,#loeric_4#,receive,64,intensity
2504,1739531346.525074,#loeric_4#,send,79,intensity
2505,1739531346.525074,#loeric_4#,send,82,human_impact
2506,1739531346.7070963,#1739530945#,receive,60,intensity
2507,1739531346.8785207,#loeric_3#,receive,87,intensity
2508,1739531346.8785207,#loeric_3#,send,30,intensity
2509,1739531346.8785207,#loeric_3#,send,101,human_impact
2510,1739531347.136753,#1739530945#,receive,88,intensity
2511,1739531347.2135038,#1739530945#,receive,87,intensity
2512,1739531347.564131,#1739530945#,receive,108,intensity
2513,1739531347.7485504,#loeric_4#,receive,60,intensity
2514,1739531347.7485504,#loeric_4#,send,91,intensity
2515,1739531347.7485504,#loeric_4#,send,82,human_impact
2516,1739531347.8215644,#loeric_4#,receive,73,intensity
2517,1739531347.8215644,#loeric_4#,send,91,intensity
2518,1739531347.8215644,#loeric_4#,send,82,human_impact
2519,1739531347.9199088,#1739530945#,receive,114,intensity
2520,1739531347.95571,#loeric_4#,receive,89,intensity
2521,1739531347.95571,#loeric_4#,send,92,intensity
2522,1739531347.95571,#loeric_4#,send,82,human_impact
2523,1739531347.988135,#loeric_4#,receive,82,human_impact
2524,1739531347.988135,#loeric_4#,send,92,intensity
2525,1739531347.988135,#loeric_4#,send,82,human_impact
2526,1739531348.1147764,#1739530945#,receive,116,intensity
2527,1739531348.2787814,#1739530945#,receive,117,intensity
2528,1739531348.2948003,#1739530945#,receive,123,intensity
2529,1739531348.3916233,#1739530945#,receive,125,intensity
2530,1739531348.489111,#1739530945#,receive,118,intensity
2531,1739531348.49499,#loeric_4#,receive,67,intensity
2532,1739531348.49499,#loeric_4#,send,93,intensity
2533,1739531348.49499,#loeric_4#,send,82,human_impact
2534,1739531348.6134992,#1739530945#,receive,117,intensity
2535,1739531348.6245193,#loeric_1#,receive,91,intensity
2536,1739531348.6245193,#loeric_1#,send,127,intensity
2537,1739531348.6245193,#loeric_1#,send,63,human_impact
2538,1739531348.72808,#1739530945#,receive,120,intensity
2539,1739531348.8561385,#loeric_1#,receive,93,intensity
2540,1739531348.8561385,#loeric_1#,send,127,intensity
2541,1739531348.8561385,#loeric_1#,send,63,human_impact
2542,1739531348.9087765,#1739530945#,receive,125,intensity
2543,1739531349.0878816,#1739530945#,receive,124,intensity
2544,1739531349.144809,#loeric_4#,receive,81,intensity
2545,1739531349.144809,#loeric_4#,send,95,intensity
2546,1739531349.144809,#loeric_4#,send,82,human_impact
2547,1739531349.254531,#1739530945#,receive,111,intensity
2548,1739531349.2961693,#loeric_2#,receive,116,intensity
2549,1739531349.2961693,#loeric_2#,send,127,intensity
2550,1739531349.2961693,#loeric_2#,send,63,human_impact
2551,1739531349.4468167,#1739530945#,receive,98,intensity
2552,1739531349.5299044,#1739530945#,receive,89,intensity
2553,1739531349.697201,#1739530945#,receive,71,intensity
2554,1739531349.8592308,#1739530945#,receive,53,intensity
2555,1739531349.8652225,#loeric_3#,receive,49,intensity
2556,1739531349.8652225,#loeric_3#,send,26,intensity
2557,1739531349.8652225,#loeric_3#,send,101,human_impact
2558,1739531349.9732764,#loeric_2#,receive,107,intensity
2559,1739531349.9732764,#loeric_2#,send,127,intensity
2560,1739531349.9732764,#loeric_2#,send,63,human_impact
2561,1739531350.168719,#1739530945#,receive,11,intensity
2562,1739531350.3165565,#1739530945#,receive,5,intensity
2563,1739531350.5168526,#1739530945#,receive,6,intensity
2564,1739531350.6578262,#loeric_2#,receive,107,intensity
2565,1739531350.6578262,#loeric_2#,send,127,intensity
2566,1739531350.6578262,#loeric_2#,send,63,human_impact
2567,1739531351.0079432,#1739530945#,receive,11,intensity
2568,1739531351.1841953,#1739530945#,receive,21,intensity
2569,1739531351.4792728,#1739530945#,receive,47,intensity
2570,1739531351.62712,#1739530945#,receive,70,intensity
2571,1739531351.7799332,#1739530945#,receive,92,intensity
2572,1739531351.88746,#1739530945#,receive,98,intensity
2573,1739531352.0004737,#1739530945#,receive,101,intensity
2574,1739531352.0786428,#1739530945#,receive,106,intensity
2575,1739531352.1826162,#1739530945#,receive,114,intensity
2576,1739531352.543485,#1739530945#,receive,114,intensity
2577,1739531352.6261325,#loeric_2#,receive,91,intensity
2578,1739531352.6261325,#loeric_2#,send,127,intensity
2579,1739531352.6261325,#loeric_2#,send,63,human_impact
2580,1739531352.7249255,#1739530945#,receive,107,intensity
2581,1739531353.135186,#1739530945#,receive,104,intensity
2582,1739531353.2428632,#1739530945#,receive,100,intensity
2583,1739531353.2924275,#loeric_3#,receive,39,intensity
2584,1739531353.2924275,#loeric_3#,send,40,intensity
2585,1739531353.2924275,#loeric_3#,send,101,human_impact
2586,1739531353.4503815,#loeric_2#,receive,93,intensity
2587,1739531353.4503815,#loeric_2#,send,127,intensity
